id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phx22sdwjwt,PSYCHO‐SOCIAL REPRESSION AND SOCIAL‐RATIONALIZATION,American Journal of Orthopsychiatry,1939,,article,portico,1939-01-01,1,9,http://doi.org/10.1111/j.1939-0025.1939.tb05578.x,BURRILL FREEDMAN,"John Wiley & Sons, Inc.",eng,109,122,,6449,14,unigram; bigram; trigram
http://www.jstor.org/stable/1418587,Brief Comment on Recent Books,The American Journal of Psychology,1949,,article,jstor,1949-10-01,4,62,http://www.jstor.org/stable/1418587,M. B.,University of Illinois Press,eng,626,632,,3842,7,unigram; bigram; trigram
http://www.jstor.org/stable/1413104,Psychoanalytic Studies of Genius,The American Journal of Psychology,1916,,article,jstor,1916-07-01,3,27,http://www.jstor.org/stable/1413104,Lucile Dooley,University of Illinois Press,eng,363,416,,31848,54,unigram; bigram; trigram; fullText
ark://27927/phxgcwqf39,COMMON PROBLEMS IN PSYCHO‐ANALYSIS AND ANTHROPOLOGY: DRUG RITUAL AND ADDICTION,British Journal of Medical Psychology,1932,,article,portico,1932-06-01,2,12,http://doi.org/10.1111/j.2044-8341.1932.tb01069.x,EDWARD GLOVER,"John Wiley & Sons, Inc.",eng,109,131,,9864,23,unigram; bigram; trigram
ark://27927/phx22s0wbkc,BOOK REVIEWS,American Journal of Orthopsychiatry,1933,,article,portico,1933-10-01,4,3,http://doi.org/10.1111/j.1939-0025.1933.tb06271.x,,"John Wiley & Sons, Inc.",eng,505,516,,6544,12,unigram; bigram; trigram
http://www.jstor.org/stable/1414026,Psychological Periodicals,The American Journal of Psychology,1924,,article,jstor,1924-07-01,3,35,http://www.jstor.org/stable/1414026,,University of Illinois Press,eng,454,464,,7250,11,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/1413986,Subject Matter Index,The American Journal of Psychology,1919,,article,jstor,1919-12-31,,30,http://www.jstor.org/stable/1413986,,University of Illinois Press,eng,61,200,,78128,140,unigram; bigram; trigram; fullText
ark://27927/phx22rsvs70,NATIONAL AND INTERNATIONAL DIFFICULTIES,American Journal of Orthopsychiatry,1941,,article,portico,1941-07-01,3,11,http://doi.org/10.1111/j.1939-0025.1941.tb05842.x,MARGARET E. FRIES,"John Wiley & Sons, Inc.",eng,562,573,,5072,12,unigram; bigram; trigram
ark://27927/phx22rtsj5r,THE CONCEPT OF NORMALITY AND ITS PRACTICAL SIGNIFICANCE,American Journal of Orthopsychiatry,1945,,article,portico,1945-01-01,1,15,http://doi.org/10.1111/j.1939-0025.1945.tb04916.x,F. J. HACKER,"John Wiley & Sons, Inc.",eng,47,64,,9328,18,unigram; bigram; trigram
ark://27927/phx22rvsrg8,AGGRESSION,American Journal of Orthopsychiatry,1950,,article,portico,1950-10-01,4,20,http://doi.org/10.1111/j.1939-0025.1950.tb05470.x,BEN KARPMAN,"John Wiley & Sons, Inc.",eng,694,718,,12452,25,unigram; bigram; trigram
http://www.jstor.org/stable/1413948,Psychological Periodicals,The American Journal of Psychology,1923,,article,jstor,1923-01-01,1,34,http://www.jstor.org/stable/1413948,,University of Illinois Press,eng,137,148,,7623,12,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/1457716,Freud on Moses and the Genesis of Monotheism,Journal of Bible and Religion,1940,,article,jstor,1940-05-01,2,8,http://www.jstor.org/stable/1457716,J. Philip Hyatt,Oxford University Press,eng,85,88,,2630,4,unigram; bigram; trigram
http://www.jstor.org/stable/1400749,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1938,,article,jstor,1938-01-01,2,6,http://www.jstor.org/stable/1400749,,International Statistical Institute (ISI),fre,321,349,,24790,29,unigram; bigram; trigram
ark://27927/phx22rtp7dh,RORSCHACH ANALYSIS OF PILAGÁ INDIAN CHILDREN,American Journal of Orthopsychiatry,1942,,article,portico,1942-10-01,4,12,http://doi.org/10.1111/j.1939-0025.1942.tb05962.x,JULES HENRY; ANNA HARTOCH SCHACHTEL; ZUNIA HENRY,"John Wiley & Sons, Inc.",eng,679,712,,20376,34,unigram; bigram; trigram
http://www.jstor.org/stable/1416001,Volume Information,The American Journal of Psychology,1935,,article,jstor,1935-10-01,4,47,http://www.jstor.org/stable/1416001,,University of Illinois Press,eng,733,737,,2562,5,unigram; bigram; trigram
http://www.jstor.org/stable/1400808,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1936,,article,jstor,1936-10-01,3,4,http://www.jstor.org/stable/1400808,,International Statistical Institute (ISI),fre,404,430,,22146,27,unigram; bigram; trigram
http://www.jstor.org/stable/23907329,The Sociologist and His Training,Social Science,1937,,article,jstor,1937-10-01,4,12,http://www.jstor.org/stable/23907329,Howard E. Jensen,"Pi Gamma Mu, International Honor Society in Social Sciences",eng,411,419,,5007,9,unigram; bigram; trigram
ark://27927/phx22sdwp13,THERAPEUTIC CRITERIA IN SOCIAL AGENCIES,American Journal of Orthopsychiatry,1939,,article,portico,1939-04-01,2,9,http://doi.org/10.1111/j.1939-0025.1939.tb05608.x,,"John Wiley & Sons, Inc.",eng,399,420,,11578,22,unigram; bigram; trigram
http://www.jstor.org/stable/1417338,Review Article,The American Journal of Psychology,1947,,article,jstor,1947-01-01,1,60,http://www.jstor.org/stable/1417338,Florence L. Goodenough,University of Illinois Press,eng,140,146,,2728,7,unigram; bigram; trigram
http://www.jstor.org/stable/1400924,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1937,,article,jstor,1937-04-01,1,5,http://www.jstor.org/stable/1400924,,International Statistical Institute (ISI),fre,48,75,,23025,28,unigram; bigram; trigram
ark://27927/phxgcxgbhb,OBSERVATIONS ON THE FORMATION AND FUNCTION OF THE SUPER‐EGO IN NORMAL AND ABNORMAL PSYCHOLOGICAL STATES,British Journal of Medical Psychology,1927,,article,portico,1927-03-01,1,7,http://doi.org/10.1111/j.2044-8341.1927.tb00647.x,SYLVIA M. PAYNE,"John Wiley & Sons, Inc.",eng,73,87,,6621,15,unigram; bigram; trigram
ark://27927/phz2zn0q5kw,Adventures in Understanding,Families in Society,1939,,article,portico,1939-07-01,5,20,http://doi.org/10.1177/104438943902000503,Eleanor Cockerill,SAGE Publications,eng,155,160,,5404,6,unigram; bigram; trigram
http://www.jstor.org/stable/1254930,Presidential Address. The Transvaluation of Culture,Folklore,1918,,article,jstor,1918-03-30,1,29,http://www.jstor.org/stable/1254930,R. R. Marett,"Folklore Enterprises, Ltd.",eng,15,33,,6246,19,unigram; bigram; trigram
ark://27927/phx22sd5zww,SECTION MEETING ON CULTURE AND PERSONALITY (1938),American Journal of Orthopsychiatry,1938,,article,portico,1938-10-01,4,8,http://doi.org/10.1111/j.1939-0025.1938.tb05335.x,Franz Alexander,"John Wiley & Sons, Inc.",eng,587,626,,20848,40,unigram; bigram; trigram
http://www.jstor.org/stable/1472782,Are Foreign Languages Tool or Cultural Subjects?,Educational Research Bulletin,1946,,article,jstor,1946-10-16,7,25,http://www.jstor.org/stable/1472782,James B. Tharp,"Taylor & Francis, Ltd.",eng,183,198,,3354,9,unigram; bigram; trigram
http://www.jstor.org/stable/1412269,Psychic Rudiments and Morality,The American Journal of Psychology,1900,,article,jstor,1900-01-01,2,11,http://www.jstor.org/stable/1412269,George E. Dawson,University of Illinois Press,eng,181,224,,20082,44,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/1401148,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1946,,article,jstor,1946-01-01,1/4,14,http://www.jstor.org/stable/1401148,,International Statistical Institute (ISI),fre,73,118,,39300,46,unigram; bigram; trigram
ark://27927/phx22rtnz8p,PSYCHOLOGICAL IMPLICATIONS OF UNMARRIED PARENTHOOD,American Journal of Orthopsychiatry,1943,,article,portico,1943-07-01,3,13,http://doi.org/10.1111/j.1939-0025.1943.tb06018.x,FLORENCE CLOTHIER,"John Wiley & Sons, Inc.",eng,531,549,,11249,19,unigram; bigram; trigram
http://www.jstor.org/stable/1415697,"Dynamic, Physiognomic, and Other Neglected Properties of Perceived Objects: A New Approach to Comprehending",The American Journal of Psychology,1938,,article,jstor,1938-10-01,4,51,http://www.jstor.org/stable/1415697,T. A. Ryan,University of Illinois Press,eng,629,649,,9999,21,unigram; bigram; trigram
http://www.jstor.org/stable/1413560,A Psycho-Analytic Study of Auguste Comte,The American Journal of Psychology,1918,,article,jstor,1918-04-01,2,29,http://www.jstor.org/stable/1413560,Phyllis Blanchard,University of Illinois Press,eng,159,181,,10290,23,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/1400786,Les facteurs moraux et matériels du recul de la natalité,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1943,,article,jstor,1943-01-01,1/2,11,http://www.jstor.org/stable/1400786,Arm. Julin; Edm. Lesoir,International Statistical Institute (ISI),fre,1,34,,24700,34,unigram; bigram; trigram
http://www.jstor.org/stable/1489347,For a Better Integrated Programme,Peabody Journal of Education,1947,,article,jstor,1947-05-01,6,24,http://www.jstor.org/stable/1489347,Ellis F. White,"Taylor & Francis, Ltd.",eng,374,377,,1472,4,unigram; bigram; trigram
http://www.jstor.org/stable/1400978,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1945,,article,jstor,1945-01-01,1/4,13,http://www.jstor.org/stable/1400978,,International Statistical Institute (ISI),fre,94,157,,56889,64,unigram; bigram; trigram
http://www.jstor.org/stable/1330193,Review Article,Harvard Law Review,1928,,article,jstor,1928-05-01,7,41,http://www.jstor.org/stable/1330193,Sheldon Glueck,The Harvard Law Review Association,eng,931,934,,2165,4,unigram; bigram; trigram
ark://27927/phx22rsmpsw,"OLD AGE AND AGING: THE PRESENT STATUS OF SCIENTIFIC KNOWLEDGE. Section Meeting, 1939",American Journal of Orthopsychiatry,1940,,article,portico,1940-01-01,1,10,http://doi.org/10.1111/j.1939-0025.1940.tb05657.x,GEORGE LAWTON,"John Wiley & Sons, Inc.",eng,27,29,,1548,3,unigram; bigram; trigram
http://www.jstor.org/stable/1470473,Two Recent Books on Arithmetic,Educational Research Bulletin,1930,,article,jstor,1930-02-05,3,9,http://www.jstor.org/stable/1470473,W. J. Osburn,"Taylor & Francis, Ltd.",eng,66,73,,3097,8,unigram; bigram; trigram
http://www.jstor.org/stable/1404184,France in Algeria: A Problem of Culture Contact,The Review of Politics,1945,,article,jstor,1945-07-01,3,7,http://www.jstor.org/stable/1404184,Werner J. Cahnman,University of Notre Dame du lac on behalf of Review of Politics,eng,343,357,,6445,15,unigram; bigram; trigram
http://www.jstor.org/stable/1245318,Research in Marketing Completed and in Progress,Journal of Marketing,1943,,article,jstor,1943-10-01,2,8,http://www.jstor.org/stable/1245318,Ralph F. Breyer,American Marketing Association,eng,194,215,,13936,22,unigram; bigram; trigram
ark://27927/phx22rvc522,UNDERGRADUATE MEDICAL EDUCATION,American Journal of Orthopsychiatry,1947,,article,portico,1947-10-01,4,17,http://doi.org/10.1111/j.1939-0025.1947.tb05044.x,H. W. BROSIN,"John Wiley & Sons, Inc.",eng,609,616,,3510,8,unigram; bigram; trigram
ark://27927/phx22rvcbs7,ANATOMICAL STRUCTURE AND SUPEREGO DEVELOPMENT,American Journal of Orthopsychiatry,1948,,article,portico,1948-10-01,4,18,http://doi.org/10.1111/j.1939-0025.1948.tb05125.x,PHYLLIS GREENACRE,"John Wiley & Sons, Inc.",eng,636,648,,6517,13,unigram; bigram; trigram
http://www.jstor.org/stable/1400735,Sociétés de Statistique dans les divers pays du monde,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1936,,article,jstor,1936-07-01,2,4,http://www.jstor.org/stable/1400735,,International Statistical Institute (ISI),fre,318,326,,6186,9,unigram; bigram; trigram
http://www.jstor.org/stable/1400966,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1939,,article,jstor,1939-01-01,4,7,http://www.jstor.org/stable/1400966,,International Statistical Institute (ISI),fre,274,301,,22202,28,unigram; bigram; trigram
ark://27927/phx22rtp2bt,"PSYCHOANALYTIC ORIENTATION IN FAMILY CASE WORK: Round Table, 1942",American Journal of Orthopsychiatry,1943,,article,portico,1943-01-01,1,13,http://doi.org/10.1111/j.1939-0025.1943.tb05972.x,LOUIS A. SCHWARTZ,"John Wiley & Sons, Inc.",eng,1,32,,17504,32,unigram; bigram; trigram
http://www.jstor.org/stable/1400766,Bibliographie statistique internationale / International Statistical Bibliography,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1950,,article,jstor,1950-01-01,1/2,18,http://www.jstor.org/stable/1400766,,International Statistical Institute (ISI),fre,93,129,,27129,37,unigram; bigram; trigram
http://www.jstor.org/stable/1334471,Future Interests Restated: Tradition versus Clarification and Reform,Harvard Law Review,1942,,article,jstor,1942-05-01,7,55,http://www.jstor.org/stable/1334471,Myres S. McDougal,The Harvard Law Review Association,eng,1077,1115,,18985,39,unigram; bigram; trigram
ark://27927/phx22sd5vbh,SECTION ON CULTURE AND PERSONALITY,American Journal of Orthopsychiatry,1938,,article,portico,1938-01-01,1,8,http://doi.org/10.1111/j.1939-0025.1938.tb05302.x,,"John Wiley & Sons, Inc.",eng,31,50,,12770,20,unigram; bigram; trigram
ark://27927/phxgcxgc1k,AN ATTEMPT TO INVESTIGATE AND TREAT PSYCHO‐NEUROSES AND PSYCHOSES AT AN OUT‐PATIENT CLINIC,British Journal of Medical Psychology,1927,,article,portico,1927-03-01,1,7,http://doi.org/10.1111/j.2044-8341.1927.tb00646.x,THOMAS S. GOOD,"John Wiley & Sons, Inc.",eng,36,72,,16794,37,unigram; bigram; trigram
ark://27927/phx22rt9bx1,THE PUBERTAL STRUGGLE AGAINST THE INSTINCTS,American Journal of Orthopsychiatry,1942,,article,portico,1942-07-01,3,12,http://doi.org/10.1111/j.1939-0025.1942.tb05933.x,JOSEPH LANDER,"John Wiley & Sons, Inc.",eng,456,461,,3162,6,unigram; bigram; trigram
http://www.jstor.org/stable/1245357,Estimating the Character of Unsampled Segments of a Universe,Journal of Marketing,1947,,article,jstor,1947-10-01,2,12,http://www.jstor.org/stable/1245357,Lucien Warner,American Marketing Association,eng,186,192,,3616,7,unigram; bigram; trigram
http://www.jstor.org/stable/1496592,Review Article,Western Folklore,1950,,article,jstor,1950-04-01,2,9,http://www.jstor.org/stable/1496592,Ernest E. Leisy,Western States Folklore Society,eng,197,198,,535,2,unigram; bigram; trigram
http://www.jstor.org/stable/1248147,Review Article,Journal of Marketing,1949,,article,jstor,1949-01-01,3,13,http://www.jstor.org/stable/1248147,Cryil Herrmann,American Marketing Association,eng,431,433,,2072,3,unigram; bigram; trigram
ark://27927/phxgcwwbh9,REVIEWS,British Journal of Medical Psychology,1934,,article,portico,1934-06-01,2,14,http://doi.org/10.1111/j.2044-8341.1934.tb01120.x,,"John Wiley & Sons, Inc.",eng,195,210,,9049,16,unigram; bigram; trigram
http://www.jstor.org/stable/1255347,Presidential Address: Folklore and Psychology,Folklore,1914,,article,jstor,1914-03-31,1,25,http://www.jstor.org/stable/1255347,R. R. Marett,"Folklore Enterprises, Ltd.",eng,12,33,,7686,22,unigram; bigram; trigram
http://www.jstor.org/stable/1401061,Bibliographie statistique internationale,Revue de l'Institut International de Statistique / Review of the International Statistical Institute,1937,,article,jstor,1937-01-01,4,4,http://www.jstor.org/stable/1401061,,International Statistical Institute (ISI),fre,546,575,,24629,30,unigram; bigram; trigram
ark://27927/phx22rtp01t,MOTIVATIONAL FACTORS IN APTITUDE TESTING,American Journal of Orthopsychiatry,1943,,article,portico,1943-07-01,3,13,http://doi.org/10.1111/j.1939-0025.1943.tb06014.x,RICHARD SEARS,"John Wiley & Sons, Inc.",eng,468,492,,12865,25,unigram; bigram; trigram
